#{"t_start": 1650576003.079192, "env_id": "NewAnt-v2"}
r,l,t
-11.215165,34,516.29381
-55.793214,112,527.762307
-9.123047,58,527.897623
-8.653234,13,527.927965
-633.08423,1000,530.286743
-64.054638,214,530.786181
-4.67694,13,530.816936
-29.978668,34,530.896666
18.496738,83,531.090432
-26.953379,119,531.371019
-17.308947,14,531.404528
-28.707166,98,531.635894
2.919663,30,531.707486
4.684421,68,531.868882
-50.192584,86,532.071243
-15.448026,42,532.170166
-63.570859,172,543.822386
-7.70974,16,543.860281
-37.791343,47,543.970319
9.480272,13,544.00054
-66.492488,67,544.156415
-1.547196,47,544.266189
-6.901543,11,544.292105
-19.151379,65,544.444734
-16.833785,23,544.49895
-36.35096,49,544.613738
-7.749206,10,544.637353
10.505784,52,544.75885
-91.649744,97,544.984761
-61.650903,64,545.133709
45.106519,55,545.262391
-6.513633,11,545.28847
-9.890626,19,545.333433
-41.683307,48,545.446162
14.699757,43,545.547354
-32.763411,26,545.608268
-11.42289,54,545.733502
-45.346187,57,545.866923
-16.041834,63,546.014274
-20.678049,23,546.068143
-10.26829,26,546.129339
-32.905794,82,546.320941
-51.161363,60,546.462663
-22.175321,20,546.508951
9.537067,52,546.630787
-29.467717,46,546.740851
-6.278573,46,546.848627
-16.523609,42,546.946774
-25.692499,78,547.128898
-85.43691,79,547.313424
-554.922297,1000,560.844685
-639.415575,1000,563.20128
-98.618245,94,563.420856
-46.702203,70,563.586335
-32.805831,32,563.662645
-12.842031,51,563.78431
-69.156891,96,564.012604
-6.243221,12,564.041585
-17.152267,52,564.164534
5.967717,26,564.225964
-492.87532,1000,577.810684
-8.480322,50,577.92566
-13.297464,34,578.004738
-62.796675,152,578.355082
21.323508,41,578.450331
-7.923514,20,578.496762
-24.749583,82,578.68842
-586.214643,1000,592.215434
-10.398807,21,592.264715
-5.721032,23,592.318329
-5.04721,26,592.378708
23.652199,36,592.462816
3.17657,19,592.507336
-625.409664,1000,594.846543
-6.647785,15,594.881711
-1.931917,16,594.918908
-35.687633,78,595.10026
-45.006858,84,595.293925
-17.229884,46,595.400869
-84.754005,96,595.623914
-7.334384,15,595.659213
-4.503673,12,595.687336
-29.688992,51,595.806538
8.392311,41,595.90198
-10.085521,15,595.937268
-110.403596,53,596.06113
6.459915,27,596.124446
11.467332,32,596.199828
0.487164,16,596.237527
-8.191647,75,596.41286
-31.403479,42,607.751518
-8.295498,68,607.912807
7.333265,18,607.95525
-12.439601,27,608.018396
-5.805779,16,608.055961
-21.231028,43,608.156904
-554.644259,1000,610.499528
-10.895377,15,610.535395
-51.226277,123,611.873161
7.719927,20,611.920303
-491.439216,1000,625.463106
-3.643462,13,625.494777
-12.367879,84,625.68876
-16.590798,23,625.742339
-0.372007,66,625.895658
7.778686,12,625.923772
-30.933074,31,625.997448
-53.434187,69,626.159634
-531.496707,1000,628.525609
9.540614,37,628.611864
-449.948487,1000,642.257851
3.859539,26,642.319596
-4.557063,52,642.442646
-33.510244,25,642.501238
-15.549133,12,642.529403
25.394553,29,642.597195
-65.826262,193,643.051067
-0.544517,26,643.111505
-2.135285,24,643.168216
-28.256193,27,643.232185
-449.042253,1000,645.592035
4.219676,25,656.836619
-3.360258,30,656.906992
0.63722,51,657.026586
-0.530041,12,657.055064
13.512421,32,657.130575
-28.424247,75,657.304029
-30.651772,86,657.505498
-34.617262,47,657.615414
-4.969098,28,657.681647
7.392088,28,657.746812
12.881382,36,657.830976
-51.631095,61,657.974167
-9.249449,14,658.007466
-20.014229,29,658.075691
0.421418,52,658.197202
-9.861354,11,658.222818
-20.602679,79,658.408848
-38.753971,70,658.571876
1.067492,16,658.609611
-55.58127,94,658.828222
1.842203,21,658.877013
-21.602659,72,659.045241
2.137932,13,659.075739
-18.588262,76,659.253318
-11.291698,28,659.318944
-27.264229,61,659.462768
-10.360444,13,659.493334
-22.046488,38,659.58196
-4.447493,65,659.732859
3.727755,26,659.792995
15.323541,29,659.859887
5.238652,23,659.914128
-57.979978,95,660.135124
29.44192,72,660.304383
-14.040907,13,660.334778
-16.26187,12,660.363182
17.535612,62,660.508998
-7.461462,10,660.532797
-17.911437,18,660.575363
-12.157963,55,660.705321
-37.949703,44,660.808844
-88.127728,168,661.200587
2.42976,15,661.235837
-6.348138,48,661.347907
7.177303,42,661.446482
-31.558555,52,661.568663
-46.412775,64,672.899847
-33.470121,50,673.017843
-15.146673,16,673.05532
-6.842202,10,673.078783
31.742244,35,673.160438
-26.576916,45,673.266062
17.04706,35,673.347242
15.219704,43,673.447431
-12.705095,18,673.489885
1.159811,14,673.523414
-66.906431,92,673.737407
-9.452704,11,673.763198
77.559699,110,674.020035
-8.756382,25,674.078514
11.362785,13,674.109435
-16.559333,22,674.161448
-43.157278,51,674.28102
-22.095171,58,674.416627
-17.510046,29,674.484426
12.455384,29,674.552184
-23.542543,82,674.74437
-8.423591,45,674.849768
28.15634,52,674.971844
-16.333857,46,675.080103
-10.589664,25,675.138516
-21.662338,39,675.229855
-7.071905,16,675.267501
-2.910491,34,675.347141
-5.113746,13,675.378087
-498.600238,1000,688.901854
26.675874,74,689.07623
-2.926809,10,689.09979
-12.409231,18,689.1419
-18.663055,101,689.378994
8.551682,9,689.400324
-5.712302,13,689.430948
-41.716944,130,689.734436
-6.523554,23,689.788231
-0.138939,22,689.839587
-15.748074,32,689.91487
-59.253639,37,690.002057
12.035631,20,690.048978
13.336008,47,690.158969
-14.936884,62,690.305092
-0.641956,15,690.340235
-8.498239,23,690.393754
-9.836745,37,690.480485
41.438905,54,690.606946
28.510919,65,690.759491
-435.552383,1000,693.102868
-6.152924,17,693.142061
-11.304227,98,693.366752
8.893414,21,693.41513
-84.908426,93,704.743181
18.046662,18,704.785731
-28.183269,39,704.876718
22.70065,40,704.970244
-1.96579,26,705.031328
-29.006616,88,705.235567
-3.160745,11,705.261498
-1.748559,60,705.400856
20.757194,17,705.440236
-12.600057,13,705.47024
9.259667,24,705.525665
-90.476262,76,705.70119
-8.206119,23,705.75436
6.593585,21,705.802968
-15.296965,17,705.842194
-23.917589,46,705.94998
-0.241824,14,705.983054
-73.374806,57,706.1165
1.442787,39,706.208452
-13.918686,13,706.23902
-5.283983,16,706.276812
27.421339,49,706.39319
-39.93693,69,706.555809
-7.555502,13,706.586242
3.242069,17,706.626615
-9.991423,24,706.683374
11.934605,53,706.807081
16.897462,107,707.057362
-4.077508,25,707.116339
14.954813,47,707.227542
-20.583649,102,707.466669
-4.354017,109,707.723052
-11.030607,19,707.768481
-21.673565,22,707.819904
-10.428045,21,707.868909
-39.725913,92,708.083121
-2.863064,27,708.145803
3.299548,23,708.199373
-6.580463,14,708.231953
6.787185,78,708.413102
-9.387868,25,708.471289
-4.333783,26,708.532032
-15.915535,20,708.5788
-29.122214,62,708.721476
-7.293278,58,708.856303
8.505836,18,708.898383
-3.345709,123,709.185349
2.064791,56,709.313546
9.245234,16,709.350657
-2.882831,11,709.376107
30.535172,42,720.681425
32.08479,29,720.750073
-6.989882,14,720.783194
-2.974735,27,720.846239
-2.56225,19,720.89069
-21.999854,27,720.953785
-34.564192,32,721.028466
-32.544123,44,721.13231
-7.500108,17,721.17238
45.367671,79,721.3573
29.078832,62,721.502401
32.346507,60,721.641561
46.261415,53,721.766683
2.027838,34,721.845539
-19.275017,60,721.985918
0.091683,12,722.013806
-4.16238,30,722.083527
-8.711054,14,722.116655
0.647864,12,722.145279
10.196832,26,722.206053
-13.653736,55,722.334835
-7.931111,76,722.514331
-29.455418,54,722.641521
-69.217418,67,722.798736
17.271969,86,723.006775
-10.151796,17,723.046337
-41.036272,50,723.162754
-82.513613,98,723.391667
28.883277,94,723.611786
-2.525611,80,723.800725
7.598041,31,723.873233
-38.818964,99,724.105997
