#{"t_start": 1650938243.5662057, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-66.031667,77,955.803566
-90.419189,106,972.53403
-52.577161,244,973.14162
20.384732,36,973.230218
-331.348684,1000,975.708589
-5.794095,306,978.117912
-68.459992,185,978.57627
-6.686428,26,978.640541
5.728534,65,978.801051
-26.104289,103,979.05622
-6.927654,24,979.116248
-62.228113,131,995.726586
-33.144779,126,996.043975
-104.347712,193,996.529989
-285.250839,1000,999.0328
-239.423113,1000,1017.820119
-298.643145,1000,1020.324125
-39.654012,81,1020.526239
6.24725,17,1020.568786
-75.291153,337,1021.413806
29.364155,171,1021.840795
-19.329032,17,1021.884181
-80.671746,202,1038.649799
-130.632496,339,1039.500244
-278.039819,1000,1042.003499
-0.719099,65,1042.167482
-20.837863,218,1042.718168
-46.875661,114,1043.004683
3.43813,124,1043.313651
19.324229,83,1059.820801
-55.614333,119,1060.115017
-27.394976,31,1060.191644
-47.626798,35,1060.278829
-118.880415,410,1061.30536
-43.823938,78,1061.501505
-22.212741,44,1061.612043
-41.575024,65,1061.775916
-47.333275,279,1062.474772
16.789658,191,1062.94727
23.762968,74,1063.131042
-13.789302,26,1063.196381
-84.999489,136,1063.53516
-270.457538,1000,1082.477665
-70.179123,86,1082.693913
-192.662661,1000,1085.208962
-26.864371,136,1085.549667
-107.480531,407,1103.104224
-69.80293,78,1103.300573
-77.654303,435,1104.388669
3.229139,88,1104.606903
-161.11923,1000,1107.120701
-292.303432,1000,1152.03429
-74.50915,327,1152.856621
-33.121787,60,1153.007944
-135.939325,259,1153.652885
36.125577,327,1154.464925
-47.317445,76,1154.65909
-13.039771,73,1154.842349
-7.35964,52,1154.971911
-43.2308,69,1155.143855
1.526649,19,1155.191773
-38.713747,77,1155.384814
-47.331413,224,1172.251771
-1.361779,49,1172.374124
-10.672952,47,1172.491106
-0.555752,15,1172.528811
-147.424611,1000,1175.039345
3.797054,13,1175.072565
-3.524861,10,1175.097539
14.621448,117,1175.388741
-3.494821,25,1175.451393
-73.501096,158,1175.84556
-69.006872,93,1176.077008
22.543007,342,1176.929122
-151.205585,1000,1195.509297
-8.512201,38,1195.605381
-188.873152,1000,1198.122866
-156.69385,1000,1217.004164
-156.138278,1000,1219.509656
-219.433619,540,1237.156339
-81.937937,556,1238.532962
-58.539262,346,1239.398961
-120.708991,525,1240.714925
-144.535814,1000,1259.276151
-23.29138,57,1259.419776
4.757982,193,1259.902136
29.793627,101,1260.156111
-27.603012,59,1260.303878
-154.341271,1000,1280.519092
-13.06766,679,1282.227556
-59.784074,820,1284.268297
18.199782,49,1284.390965
33.108049,159,1284.789454
0.142979,28,1284.859828
-6.959821,91,1285.089735
-22.291697,32,1301.220985
20.912895,372,1302.150916
0.226628,337,1302.989585
14.426865,126,1303.30222
-60.374246,1000,1305.797829
9.763949,125,1306.110044
-137.195083,676,1324.082829
85.545649,861,1326.211763
14.058706,126,1326.523678
30.678133,151,1326.897012
53.465844,323,1343.987161
-3.89728,166,1344.398814
-48.445812,961,1346.797876
38.494229,548,1348.160487
-21.328204,57,1348.30172
-172.125628,1000,1366.999255
-3.601492,253,1367.630772
-16.061439,100,1367.880382
106.048253,290,1368.599094
-111.848665,635,1370.173314
10.675746,215,1386.771491
-80.113317,348,1387.632522
26.296347,1000,1390.144687
144.992954,941,1435.505104
3.108554,40,1435.607577
-25.509057,192,1436.087625
-78.545241,303,1436.849151
-33.733757,129,1437.172786
-64.305302,1000,1439.678097
75.582548,424,1456.760323
27.73343,236,1457.351964
15.777808,248,1457.966531
74.426008,636,1459.551052
13.124072,1000,1478.13158
153.329166,370,1479.053133
120.730629,272,1479.735086
17.395639,225,1480.29267
2.711618,190,1480.763454
-4.802025,19,1480.811038
179.008128,1000,1499.435811
-31.82182,201,1499.932343
136.099391,220,1500.47644
17.346835,811,1502.487546
-22.99133,309,1519.302596
30.356938,91,1519.528149
181.119132,762,1521.428859
59.582934,308,1522.197276
101.90291,152,1522.579383
149.492597,354,1523.460212
142.13179,479,1540.638614
108.780394,184,1541.096689
100.626032,159,1541.497216
80.346907,319,1542.28563
70.826723,282,1542.987587
-19.358307,69,1543.159011
122.19146,609,1544.68189
-98.522476,1000,1564.696138
-18.407973,89,1564.918776
85.008961,383,1565.874456
66.05949,1000,1584.019635
309.668545,1000,1586.518332
148.111856,1000,1604.875706
66.082365,162,1605.279087
215.150109,506,1606.537873
137.319781,1000,1609.051914
61.58801,604,1626.256211
303.488128,1000,1628.751112
308.814257,1000,1647.206743
64.649319,172,1647.636103
10.389019,49,1647.758477
113.989744,146,1648.121674
130.997775,870,1650.301437
31.33158,116,1650.587584
206.590596,1000,1669.072009
-49.380071,89,1669.292639
116.375625,1000,1671.804549
411.670088,1000,1716.626178
668.850193,1000,1719.124051
97.554213,460,1720.280263
96.953133,950,1738.406555
